,Filename,ClassId
1420,./data/Train/00001/00047_00010.ppm,1
943,./data/Train/00004/00031_00013.ppm,4
673,./data/Train/00033/00022_00014.ppm,33
479,./data/Train/00007/00015_00029.ppm,7
1738,./data/Train/00038/00057_00028.ppm,38
449,./data/Train/00007/00014_00029.ppm,7
105,./data/Train/00041/00003_00015.ppm,41
263,./data/Train/00006/00008_00023.ppm,6
171,./data/Train/00040/00005_00021.ppm,40
161,./data/Train/00037/00005_00011.ppm,37
982,./data/Train/00003/00032_00022.ppm,3
1093,./data/Train/00010/00036_00013.ppm,10
376,./data/Train/00001/00012_00016.ppm,1
971,./data/Train/00025/00032_00011.ppm,25
297,./data/Train/00016/00009_00027.ppm,16
359,./data/Train/00020/00011_00029.ppm,20
242,./data/Train/00028/00008_00002.ppm,28
895,./data/Train/00010/00029_00025.ppm,10
147,./data/Train/00016/00004_00027.ppm,16
430,./data/Train/00038/00014_00010.ppm,38
2243,./data/Train/00002/00074_00023.ppm,2
329,./data/Train/00018/00010_00029.ppm,18
1745,./data/Train/00013/00058_00005.ppm,13
881,./data/Train/00011/00029_00011.ppm,11
102,./data/Train/00023/00003_00012.ppm,23
1683,./data/Train/00005/00056_00003.ppm,5
374,./data/Train/00011/00012_00014.ppm,11
489,./data/Train/00035/00016_00009.ppm,35
333,./data/Train/00030/00011_00003.ppm,30
788,./data/Train/00017/00026_00008.ppm,17
1843,./data/Train/00010/00061_00013.ppm,10
1872,./data/Train/00010/00062_00012.ppm,10
574,./data/Train/00017/00019_00004.ppm,17
31,./data/Train/00027/00001_00001.ppm,27
139,./data/Train/00035/00004_00019.ppm,35
616,./data/Train/00010/00020_00016.ppm,10
1144,./data/Train/00005/00038_00004.ppm,5
148,./data/Train/00002/00004_00028.ppm,2
863,./data/Train/00018/00028_00023.ppm,18
859,./data/Train/00035/00028_00019.ppm,35
318,./data/Train/00031/00010_00018.ppm,31
438,./data/Train/00028/00014_00018.ppm,28
657,./data/Train/00013/00021_00027.ppm,13
773,./data/Train/00004/00025_00023.ppm,4
1195,./data/Train/00005/00039_00025.ppm,5
355,./data/Train/00016/00011_00025.ppm,16
633,./data/Train/00038/00021_00003.ppm,38
2219,./data/Train/00001/00073_00029.ppm,1
607,./data/Train/00038/00020_00007.ppm,38
1257,./data/Train/00010/00041_00027.ppm,10
135,./data/Train/00036/00004_00015.ppm,36
1394,./data/Train/00003/00046_00014.ppm,3
280,./data/Train/00004/00009_00010.ppm,4
103,./data/Train/00036/00003_00013.ppm,36
117,./data/Train/00028/00003_00027.ppm,28
462,./data/Train/00007/00015_00012.ppm,7
855,./data/Train/00008/00028_00015.ppm,8
224,./data/Train/00003/00007_00014.ppm,3
1338,./data/Train/00001/00044_00018.ppm,1
596,./data/Train/00025/00019_00026.ppm,25
247,./data/Train/00038/00008_00007.ppm,38
189,./data/Train/00038/00006_00009.ppm,38
391,./data/Train/00012/00013_00001.ppm,12
850,./data/Train/00009/00028_00010.ppm,9
542,./data/Train/00003/00018_00002.ppm,3
229,./data/Train/00001/00007_00019.ppm,1
311,./data/Train/00040/00010_00011.ppm,40
348,./data/Train/00011/00011_00018.ppm,11
693,./data/Train/00017/00023_00003.ppm,17
814,./data/Train/00010/00027_00004.ppm,10
62,./data/Train/00016/00002_00002.ppm,16
82,./data/Train/00038/00002_00022.ppm,38
297,./data/Train/00001/00009_00027.ppm,1
299,./data/Train/00039/00009_00029.ppm,39
156,./data/Train/00035/00005_00006.ppm,35
421,./data/Train/00011/00014_00001.ppm,11
620,./data/Train/00018/00020_00020.ppm,18
1080,./data/Train/00009/00036_00000.ppm,9
90,./data/Train/00029/00003_00000.ppm,29
444,./data/Train/00033/00014_00024.ppm,33
895,./data/Train/00008/00029_00025.ppm,8
303,./data/Train/00018/00010_00003.ppm,18
1567,./data/Train/00002/00052_00007.ppm,2
1949,./data/Train/00038/00064_00029.ppm,38
182,./data/Train/00009/00006_00002.ppm,9
780,./data/Train/00008/00026_00000.ppm,8
1206,./data/Train/00008/00040_00006.ppm,8
1683,./data/Train/00038/00056_00003.ppm,38
345,./data/Train/00035/00011_00015.ppm,35
288,./data/Train/00007/00009_00018.ppm,7
1530,./data/Train/00012/00051_00000.ppm,12
2137,./data/Train/00002/00071_00007.ppm,2
11,./data/Train/00014/00000_00011.ppm,14
350,./data/Train/00030/00011_00020.ppm,30
1233,./data/Train/00002/00041_00003.ppm,2
836,./data/Train/00007/00027_00026.ppm,7
967,./data/Train/00005/00032_00007.ppm,5
63,./data/Train/00018/00002_00003.ppm,18
775,./data/Train/00008/00025_00025.ppm,8
1677,./data/Train/00002/00055_00027.ppm,2
1982,./data/Train/00012/00066_00002.ppm,12
732,./data/Train/00010/00024_00012.ppm,10
253,./data/Train/00029/00008_00013.ppm,29
179,./data/Train/00003/00005_00029.ppm,3
1964,./data/Train/00002/00065_00014.ppm,2
83,./data/Train/00006/00002_00023.ppm,6
1265,./data/Train/00010/00042_00005.ppm,10
1075,./data/Train/00038/00035_00025.ppm,38
1218,./data/Train/00025/00040_00018.ppm,25
549,./data/Train/00004/00018_00009.ppm,4
332,./data/Train/00002/00011_00002.ppm,2
634,./data/Train/00004/00021_00004.ppm,4
105,./data/Train/00032/00003_00015.ppm,32
732,./data/Train/00013/00024_00012.ppm,13
402,./data/Train/00026/00013_00012.ppm,26
173,./data/Train/00042/00005_00023.ppm,42
1138,./data/Train/00009/00037_00028.ppm,9
1317,./data/Train/00011/00043_00027.ppm,11
837,./data/Train/00011/00027_00027.ppm,11
109,./data/Train/00009/00003_00019.ppm,9
2094,./data/Train/00002/00069_00024.ppm,2
42,./data/Train/00034/00001_00012.ppm,34
1373,./data/Train/00013/00045_00023.ppm,13
1252,./data/Train/00002/00041_00022.ppm,2
1487,./data/Train/00002/00049_00017.ppm,2
113,./data/Train/00028/00003_00023.ppm,28
1099,./data/Train/00038/00036_00019.ppm,38
840,./data/Train/00002/00028_00000.ppm,2
230,./data/Train/00012/00007_00020.ppm,12
50,./data/Train/00038/00001_00020.ppm,38
837,./data/Train/00038/00027_00027.ppm,38
319,./data/Train/00025/00010_00019.ppm,25
614,./data/Train/00010/00020_00014.ppm,10
1321,./data/Train/00038/00044_00001.ppm,38
25,./data/Train/00010/00000_00025.ppm,10
961,./data/Train/00007/00032_00001.ppm,7
1973,./data/Train/00010/00065_00023.ppm,10
430,./data/Train/00025/00014_00010.ppm,25
1167,./data/Train/00011/00038_00027.ppm,11
609,./data/Train/00010/00020_00009.ppm,10
424,./data/Train/00010/00014_00004.ppm,10
860,./data/Train/00010/00028_00020.ppm,10
1508,./data/Train/00001/00050_00008.ppm,1
563,./data/Train/00014/00018_00023.ppm,14
976,./data/Train/00017/00032_00016.ppm,17
304,./data/Train/00002/00010_00004.ppm,2
426,./data/Train/00033/00014_00006.ppm,33
193,./data/Train/00030/00006_00013.ppm,30
1490,./data/Train/00002/00049_00020.ppm,2
140,./data/Train/00011/00004_00020.ppm,11
1197,./data/Train/00001/00039_00027.ppm,1
810,./data/Train/00003/00027_00000.ppm,3
288,./data/Train/00011/00009_00018.ppm,11
379,./data/Train/00035/00012_00019.ppm,35
33,./data/Train/00012/00001_00003.ppm,12
1774,./data/Train/00004/00059_00004.ppm,4
1951,./data/Train/00004/00065_00001.ppm,4
1890,./data/Train/00002/00063_00000.ppm,2
230,./data/Train/00024/00007_00020.ppm,24
1308,./data/Train/00008/00043_00018.ppm,8
553,./data/Train/00010/00018_00013.ppm,10
584,./data/Train/00005/00019_00014.ppm,5
183,./data/Train/00002/00006_00003.ppm,2
1142,./data/Train/00010/00038_00002.ppm,10
465,./data/Train/00005/00015_00015.ppm,5
1253,./data/Train/00010/00041_00023.ppm,10
943,./data/Train/00035/00031_00013.ppm,35
235,./data/Train/00008/00007_00025.ppm,8
1188,./data/Train/00004/00039_00018.ppm,4
447,./data/Train/00002/00014_00027.ppm,2
695,./data/Train/00013/00023_00005.ppm,13
444,./data/Train/00030/00014_00024.ppm,30
1382,./data/Train/00025/00046_00002.ppm,25
9,./data/Train/00008/00000_00009.ppm,8
85,./data/Train/00005/00002_00025.ppm,5
262,./data/Train/00024/00008_00022.ppm,24
425,./data/Train/00025/00014_00005.ppm,25
625,./data/Train/00001/00020_00025.ppm,1
324,./data/Train/00001/00010_00024.ppm,1
1012,./data/Train/00009/00033_00022.ppm,9
91,./data/Train/00013/00003_00001.ppm,13
170,./data/Train/00037/00005_00020.ppm,37
3,./data/Train/00010/00000_00003.ppm,10
1961,./data/Train/00012/00065_00011.ppm,12
1268,./data/Train/00011/00042_00008.ppm,11
163,./data/Train/00030/00005_00013.ppm,30
164,./data/Train/00014/00005_00014.ppm,14
1171,./data/Train/00010/00039_00001.ppm,10
1387,./data/Train/00038/00046_00007.ppm,38
1225,./data/Train/00011/00040_00025.ppm,11
630,./data/Train/00038/00021_00000.ppm,38
2097,./data/Train/00001/00069_00027.ppm,1
339,./data/Train/00005/00011_00009.ppm,5
321,./data/Train/00031/00010_00021.ppm,31
223,./data/Train/00007/00007_00013.ppm,7
826,./data/Train/00009/00027_00016.ppm,9
1622,./data/Train/00012/00054_00002.ppm,12
1736,./data/Train/00002/00057_00026.ppm,2
744,./data/Train/00004/00024_00024.ppm,4
684,./data/Train/00025/00022_00024.ppm,25
26,./data/Train/00032/00000_00026.ppm,32
2052,./data/Train/00002/00068_00012.ppm,2
341,./data/Train/00008/00011_00011.ppm,8
59,./data/Train/00030/00001_00029.ppm,30
1087,./data/Train/00012/00036_00007.ppm,12
917,./data/Train/00010/00030_00017.ppm,10
360,./data/Train/00038/00012_00000.ppm,38
939,./data/Train/00008/00031_00009.ppm,8
193,./data/Train/00000/00006_00013.ppm,0
1541,./data/Train/00010/00051_00011.ppm,10
771,./data/Train/00004/00025_00021.ppm,4
1809,./data/Train/00004/00060_00009.ppm,4
209,./data/Train/00010/00006_00029.ppm,10
796,./data/Train/00003/00026_00016.ppm,3
526,./data/Train/00009/00017_00016.ppm,9
304,./data/Train/00018/00010_00004.ppm,18
1706,./data/Train/00038/00056_00026.ppm,38
1530,./data/Train/00004/00051_00000.ppm,4
549,./data/Train/00003/00018_00009.ppm,3
262,./data/Train/00031/00008_00022.ppm,31
301,./data/Train/00005/00010_00001.ppm,5
1638,./data/Train/00005/00054_00018.ppm,5
1625,./data/Train/00010/00054_00005.ppm,10
140,./data/Train/00009/00004_00020.ppm,9
457,./data/Train/00013/00015_00007.ppm,13
1609,./data/Train/00010/00053_00019.ppm,10
106,./data/Train/00031/00003_00016.ppm,31
175,./data/Train/00014/00005_00025.ppm,14
1046,./data/Train/00005/00034_00026.ppm,5
1540,./data/Train/00004/00051_00010.ppm,4
1099,./data/Train/00013/00036_00019.ppm,13
321,./data/Train/00010/00010_00021.ppm,10
34,./data/Train/00039/00001_00004.ppm,39
1447,./data/Train/00012/00048_00007.ppm,12
1678,./data/Train/00013/00055_00028.ppm,13
73,./data/Train/00001/00002_00013.ppm,1
210,./data/Train/00023/00007_00000.ppm,23
573,./data/Train/00033/00019_00003.ppm,33
2043,./data/Train/00038/00068_00003.ppm,38
539,./data/Train/00013/00017_00029.ppm,13
756,./data/Train/00035/00025_00006.ppm,35
486,./data/Train/00026/00016_00006.ppm,26
1568,./data/Train/00001/00052_00008.ppm,1
65,./data/Train/00008/00002_00005.ppm,8
1008,./data/Train/00004/00033_00018.ppm,4
394,./data/Train/00002/00013_00004.ppm,2
253,./data/Train/00040/00008_00013.ppm,40
195,./data/Train/00033/00006_00015.ppm,33
898,./data/Train/00025/00029_00028.ppm,25
389,./data/Train/00011/00012_00029.ppm,11
1024,./data/Train/00038/00034_00004.ppm,38
569,./data/Train/00025/00018_00029.ppm,25
1499,./data/Train/00002/00049_00029.ppm,2
776,./data/Train/00018/00025_00026.ppm,18
213,./data/Train/00028/00007_00003.ppm,28
847,./data/Train/00017/00028_00007.ppm,17
344,./data/Train/00028/00011_00014.ppm,28
755,./data/Train/00035/00025_00005.ppm,35
49,./data/Train/00010/00001_00019.ppm,10
387,./data/Train/00035/00012_00027.ppm,35
638,./data/Train/00035/00021_00008.ppm,35
380,./data/Train/00038/00012_00020.ppm,38
1675,./data/Train/00012/00055_00025.ppm,12
55,./data/Train/00037/00001_00025.ppm,37
259,./data/Train/00010/00008_00019.ppm,10
808,./data/Train/00035/00026_00028.ppm,35
387,./data/Train/00030/00012_00027.ppm,30
1603,./data/Train/00010/00053_00013.ppm,10
67,./data/Train/00012/00002_00007.ppm,12
1450,./data/Train/00012/00048_00010.ppm,12
1660,./data/Train/00005/00055_00010.ppm,5
321,./data/Train/00022/00010_00021.ppm,22
1688,./data/Train/00005/00056_00008.ppm,5
124,./data/Train/00028/00004_00004.ppm,28
699,./data/Train/00031/00023_00009.ppm,31
1448,./data/Train/00002/00048_00008.ppm,2
816,./data/Train/00017/00027_00006.ppm,17
429,./data/Train/00023/00014_00009.ppm,23
1646,./data/Train/00013/00054_00026.ppm,13
1014,./data/Train/00003/00033_00024.ppm,3
832,./data/Train/00010/00027_00022.ppm,10
535,./data/Train/00001/00017_00025.ppm,1
817,./data/Train/00012/00027_00007.ppm,12
841,./data/Train/00038/00028_00001.ppm,38
448,./data/Train/00010/00014_00028.ppm,10
157,./data/Train/00017/00005_00007.ppm,17
165,./data/Train/00038/00005_00015.ppm,38
1190,./data/Train/00035/00039_00020.ppm,35
779,./data/Train/00014/00025_00029.ppm,14
1082,./data/Train/00005/00036_00002.ppm,5
559,./data/Train/00002/00018_00019.ppm,2
890,./data/Train/00013/00029_00020.ppm,13
586,./data/Train/00010/00019_00016.ppm,10
417,./data/Train/00031/00013_00027.ppm,31
1462,./data/Train/00025/00048_00022.ppm,25
1555,./data/Train/00013/00051_00025.ppm,13
150,./data/Train/00003/00005_00000.ppm,3
1249,./data/Train/00010/00041_00019.ppm,10
22,./data/Train/00002/00000_00022.ppm,2
1003,./data/Train/00010/00033_00013.ppm,10
1390,./data/Train/00002/00046_00010.ppm,2
561,./data/Train/00011/00018_00021.ppm,11
362,./data/Train/00003/00012_00002.ppm,3
516,./data/Train/00011/00017_00006.ppm,11
419,./data/Train/00002/00013_00029.ppm,2
1508,./data/Train/00013/00050_00008.ppm,13
1186,./data/Train/00038/00039_00016.ppm,38
20,./data/Train/00038/00000_00020.ppm,38
1543,./data/Train/00038/00051_00013.ppm,38
500,./data/Train/00028/00016_00020.ppm,28
871,./data/Train/00007/00029_00001.ppm,7
537,./data/Train/00026/00017_00027.ppm,26
568,./data/Train/00018/00018_00028.ppm,18
395,./data/Train/00015/00013_00005.ppm,15
290,./data/Train/00031/00009_00020.ppm,31
205,./data/Train/00008/00006_00025.ppm,8
1753,./data/Train/00004/00058_00013.ppm,4
763,./data/Train/00013/00025_00013.ppm,13
445,./data/Train/00028/00014_00025.ppm,28
380,./data/Train/00013/00012_00020.ppm,13
117,./data/Train/00015/00003_00027.ppm,15
150,./data/Train/00015/00005_00000.ppm,15
763,./data/Train/00031/00025_00013.ppm,31
1375,./data/Train/00038/00045_00025.ppm,38
518,./data/Train/00015/00017_00008.ppm,15
1254,./data/Train/00004/00041_00024.ppm,4
264,./data/Train/00022/00008_00024.ppm,22
24,./data/Train/00019/00000_00024.ppm,19
206,./data/Train/00009/00006_00026.ppm,9
306,./data/Train/00009/00010_00006.ppm,9
1071,./data/Train/00007/00035_00021.ppm,7
1065,./data/Train/00007/00035_00015.ppm,7
1386,./data/Train/00001/00046_00006.ppm,1
437,./data/Train/00013/00014_00017.ppm,13
586,./data/Train/00002/00019_00016.ppm,2
53,./data/Train/00010/00001_00023.ppm,10
1163,./data/Train/00013/00038_00023.ppm,13
1094,./data/Train/00017/00036_00014.ppm,17
141,./data/Train/00016/00004_00021.ppm,16
241,./data/Train/00039/00008_00001.ppm,39
1179,./data/Train/00005/00039_00009.ppm,5
460,./data/Train/00017/00015_00010.ppm,17
75,./data/Train/00013/00002_00015.ppm,13
82,./data/Train/00011/00002_00022.ppm,11
592,./data/Train/00004/00019_00022.ppm,4
837,./data/Train/00012/00027_00027.ppm,12
771,./data/Train/00031/00025_00021.ppm,31
1612,./data/Train/00001/00053_00022.ppm,1
775,./data/Train/00035/00025_00025.ppm,35
66,./data/Train/00001/00002_00006.ppm,1
620,./data/Train/00005/00020_00020.ppm,5
1365,./data/Train/00005/00045_00015.ppm,5
836,./data/Train/00035/00027_00026.ppm,35
283,./data/Train/00005/00009_00013.ppm,5
1853,./data/Train/00013/00061_00023.ppm,13
272,./data/Train/00021/00009_00002.ppm,21
426,./data/Train/00008/00014_00006.ppm,8
783,./data/Train/00017/00026_00003.ppm,17
957,./data/Train/00002/00031_00027.ppm,2
605,./data/Train/00031/00020_00005.ppm,31
53,./data/Train/00003/00001_00023.ppm,3
790,./data/Train/00003/00026_00010.ppm,3
1087,./data/Train/00001/00036_00007.ppm,1
522,./data/Train/00017/00017_00012.ppm,17
724,./data/Train/00005/00024_00004.ppm,5
684,./data/Train/00008/00022_00024.ppm,8
1911,./data/Train/00013/00063_00021.ppm,13
727,./data/Train/00038/00024_00007.ppm,38
1001,./data/Train/00038/00033_00011.ppm,38
97,./data/Train/00040/00003_00007.ppm,40
1097,./data/Train/00018/00036_00017.ppm,18
228,./data/Train/00024/00007_00018.ppm,24
195,./data/Train/00016/00006_00015.ppm,16
184,./data/Train/00017/00006_00004.ppm,17
83,./data/Train/00038/00002_00023.ppm,38
1060,./data/Train/00001/00035_00010.ppm,1
190,./data/Train/00008/00006_00010.ppm,8
305,./data/Train/00015/00010_00005.ppm,15
789,./data/Train/00018/00026_00009.ppm,18
309,./data/Train/00030/00010_00009.ppm,30
1675,./data/Train/00038/00055_00025.ppm,38
320,./data/Train/00023/00010_00020.ppm,23
1429,./data/Train/00025/00047_00019.ppm,25
1223,./data/Train/00001/00040_00023.ppm,1
1021,./data/Train/00012/00034_00001.ppm,12
852,./data/Train/00025/00028_00012.ppm,25
400,./data/Train/00013/00013_00010.ppm,13
243,./data/Train/00006/00008_00003.ppm,6
746,./data/Train/00011/00024_00026.ppm,11
530,./data/Train/00035/00017_00020.ppm,35
1520,./data/Train/00010/00050_00020.ppm,10
866,./data/Train/00007/00028_00026.ppm,7
626,./data/Train/00012/00020_00026.ppm,12
284,./data/Train/00033/00009_00014.ppm,33
101,./data/Train/00021/00003_00011.ppm,21
2166,./data/Train/00002/00072_00006.ppm,2
207,./data/Train/00039/00006_00027.ppm,39
1232,./data/Train/00038/00041_00002.ppm,38
21,./data/Train/00039/00000_00021.ppm,39
156,./data/Train/00018/00005_00006.ppm,18
305,./data/Train/00008/00010_00005.ppm,8
168,./data/Train/00032/00005_00018.ppm,32
39,./data/Train/00023/00001_00009.ppm,23
812,./data/Train/00013/00027_00002.ppm,13
190,./data/Train/00020/00006_00010.ppm,20
277,./data/Train/00002/00009_00007.ppm,2
334,./data/Train/00031/00011_00004.ppm,31
73,./data/Train/00023/00002_00013.ppm,23
444,./data/Train/00028/00014_00024.ppm,28
1338,./data/Train/00003/00044_00018.ppm,3
303,./data/Train/00022/00010_00003.ppm,22
217,./data/Train/00005/00007_00007.ppm,5
1917,./data/Train/00001/00063_00027.ppm,1
138,./data/Train/00014/00004_00018.ppm,14
676,./data/Train/00012/00022_00016.ppm,12
343,./data/Train/00012/00011_00013.ppm,12
567,./data/Train/00008/00018_00027.ppm,8
30,./data/Train/00032/00001_00000.ppm,32
581,./data/Train/00009/00019_00011.ppm,9
571,./data/Train/00004/00019_00001.ppm,4
429,./data/Train/00033/00014_00009.ppm,33
382,./data/Train/00028/00012_00022.ppm,28
2,./data/Train/00020/00000_00002.ppm,20
1494,./data/Train/00005/00049_00024.ppm,5
881,./data/Train/00008/00029_00011.ppm,8
828,./data/Train/00010/00027_00018.ppm,10
245,./data/Train/00003/00008_00005.ppm,3
1382,./data/Train/00038/00046_00002.ppm,38
1457,./data/Train/00002/00048_00017.ppm,2
299,./data/Train/00014/00009_00029.ppm,14
285,./data/Train/00013/00009_00015.ppm,13
352,./data/Train/00020/00011_00022.ppm,20
217,./data/Train/00033/00007_00007.ppm,33
1,./data/Train/00027/00000_00001.ppm,27
1983,./data/Train/00013/00066_00003.ppm,13
774,./data/Train/00008/00025_00024.ppm,8
1310,./data/Train/00001/00043_00020.ppm,1
1437,./data/Train/00013/00047_00027.ppm,13
525,./data/Train/00031/00017_00015.ppm,31
82,./data/Train/00025/00002_00022.ppm,25
355,./data/Train/00026/00011_00025.ppm,26
305,./data/Train/00007/00010_00005.ppm,7
1070,./data/Train/00018/00035_00020.ppm,18
16,./data/Train/00007/00000_00016.ppm,7
693,./data/Train/00005/00023_00003.ppm,5
230,./data/Train/00035/00007_00020.ppm,35
668,./data/Train/00038/00022_00008.ppm,38
188,./data/Train/00034/00006_00008.ppm,34
996,./data/Train/00013/00033_00006.ppm,13
570,./data/Train/00007/00019_00000.ppm,7
836,./data/Train/00013/00027_00026.ppm,13
501,./data/Train/00009/00016_00021.ppm,9
158,./data/Train/00002/00005_00008.ppm,2
456,./data/Train/00023/00015_00006.ppm,23
826,./data/Train/00038/00027_00016.ppm,38
173,./data/Train/00012/00005_00023.ppm,12
427,./data/Train/00002/00014_00007.ppm,2
466,./data/Train/00018/00015_00016.ppm,18
445,./data/Train/00033/00014_00025.ppm,33
1227,./data/Train/00007/00040_00027.ppm,7
589,./data/Train/00017/00019_00019.ppm,17
918,./data/Train/00008/00030_00018.ppm,8
487,./data/Train/00028/00016_00007.ppm,28
1093,./data/Train/00003/00036_00013.ppm,3
170,./data/Train/00014/00005_00020.ppm,14
345,./data/Train/00014/00011_00015.ppm,14
119,./data/Train/00001/00003_00029.ppm,1
90,./data/Train/00018/00003_00000.ppm,18
27,./data/Train/00038/00000_00027.ppm,38
705,./data/Train/00025/00023_00015.ppm,25
1146,./data/Train/00002/00038_00006.ppm,2
377,./data/Train/00005/00012_00017.ppm,5
115,./data/Train/00020/00003_00025.ppm,20
1284,./data/Train/00010/00042_00024.ppm,10
467,./data/Train/00009/00015_00017.ppm,9
1989,./data/Train/00010/00066_00009.ppm,10
605,./data/Train/00014/00020_00005.ppm,14
28,./data/Train/00026/00000_00028.ppm,26
130,./data/Train/00027/00004_00010.ppm,27
396,./data/Train/00003/00013_00006.ppm,3
17,./data/Train/00035/00000_00017.ppm,35
544,./data/Train/00025/00018_00004.ppm,25
219,./data/Train/00009/00007_00009.ppm,9
139,./data/Train/00004/00004_00019.ppm,4
238,./data/Train/00013/00007_00028.ppm,13
379,./data/Train/00018/00012_00019.ppm,18
1065,./data/Train/00012/00035_00015.ppm,12
164,./data/Train/00005/00005_00014.ppm,5
447,./data/Train/00026/00014_00027.ppm,26
232,./data/Train/00033/00007_00022.ppm,33
677,./data/Train/00004/00022_00017.ppm,4
1562,./data/Train/00002/00052_00002.ppm,2
1408,./data/Train/00010/00046_00028.ppm,10
1201,./data/Train/00038/00040_00001.ppm,38
1046,./data/Train/00002/00034_00026.ppm,2
1601,./data/Train/00038/00053_00011.ppm,38
158,./data/Train/00032/00005_00008.ppm,32
609,./data/Train/00031/00020_00009.ppm,31
288,./data/Train/00034/00009_00018.ppm,34
338,./data/Train/00015/00011_00008.ppm,15
82,./data/Train/00020/00002_00022.ppm,20
441,./data/Train/00005/00014_00021.ppm,5
709,./data/Train/00001/00023_00019.ppm,1
168,./data/Train/00035/00005_00018.ppm,35
953,./data/Train/00018/00031_00023.ppm,18
1335,./data/Train/00038/00044_00015.ppm,38
769,./data/Train/00008/00025_00019.ppm,8
1689,./data/Train/00013/00056_00009.ppm,13
1034,./data/Train/00001/00034_00014.ppm,1
1489,./data/Train/00038/00049_00019.ppm,38
194,./data/Train/00013/00006_00014.ppm,13
1311,./data/Train/00003/00043_00021.ppm,3
1023,./data/Train/00035/00034_00003.ppm,35
1350,./data/Train/00002/00045_00000.ppm,2
180,./data/Train/00019/00006_00000.ppm,19
234,./data/Train/00027/00007_00024.ppm,27
723,./data/Train/00007/00024_00003.ppm,7
242,./data/Train/00009/00008_00002.ppm,9
228,./data/Train/00016/00007_00018.ppm,16
1011,./data/Train/00002/00033_00021.ppm,2
39,./data/Train/00010/00001_00009.ppm,10
233,./data/Train/00035/00007_00023.ppm,35
1119,./data/Train/00013/00037_00009.ppm,13
482,./data/Train/00015/00016_00002.ppm,15
736,./data/Train/00013/00024_00016.ppm,13
247,./data/Train/00006/00008_00007.ppm,6
788,./data/Train/00035/00026_00008.ppm,35
70,./data/Train/00027/00002_00010.ppm,27
1213,./data/Train/00012/00040_00013.ppm,12
212,./data/Train/00029/00007_00002.ppm,29
2171,./data/Train/00002/00072_00011.ppm,2
280,./data/Train/00007/00009_00010.ppm,7
1124,./data/Train/00012/00037_00014.ppm,12
920,./data/Train/00001/00030_00020.ppm,1
281,./data/Train/00013/00009_00011.ppm,13
229,./data/Train/00020/00007_00019.ppm,20
278,./data/Train/00015/00009_00008.ppm,15
1075,./data/Train/00018/00035_00025.ppm,18
503,./data/Train/00025/00016_00023.ppm,25
906,./data/Train/00005/00030_00006.ppm,5
103,./data/Train/00016/00003_00013.ppm,16
1956,./data/Train/00013/00065_00006.ppm,13
1278,./data/Train/00011/00042_00018.ppm,11
469,./data/Train/00028/00015_00019.ppm,28
169,./data/Train/00020/00005_00019.ppm,20
1859,./data/Train/00004/00061_00029.ppm,4
1079,./data/Train/00018/00035_00029.ppm,18
1113,./data/Train/00004/00037_00003.ppm,4
1015,./data/Train/00001/00033_00025.ppm,1
578,./data/Train/00008/00019_00008.ppm,8
906,./data/Train/00001/00030_00006.ppm,1
244,./data/Train/00029/00008_00004.ppm,29
528,./data/Train/00028/00017_00018.ppm,28
101,./data/Train/00018/00003_00011.ppm,18
306,./data/Train/00001/00010_00006.ppm,1
225,./data/Train/00009/00007_00015.ppm,9
1881,./data/Train/00002/00062_00021.ppm,2
47,./data/Train/00000/00001_00017.ppm,0
1042,./data/Train/00038/00034_00022.ppm,38
367,./data/Train/00023/00012_00007.ppm,23
1220,./data/Train/00004/00040_00020.ppm,4
216,./data/Train/00017/00007_00006.ppm,17
1798,./data/Train/00004/00059_00028.ppm,4
1332,./data/Train/00013/00044_00012.ppm,13
1763,./data/Train/00010/00058_00023.ppm,10
780,./data/Train/00007/00026_00000.ppm,7
833,./data/Train/00005/00027_00023.ppm,5
469,./data/Train/00035/00015_00019.ppm,35
593,./data/Train/00017/00019_00023.ppm,17
463,./data/Train/00017/00015_00013.ppm,17
38,./data/Train/00010/00001_00008.ppm,10
7,./data/Train/00020/00000_00007.ppm,20
1914,./data/Train/00013/00063_00024.ppm,13
378,./data/Train/00022/00012_00018.ppm,22
662,./data/Train/00035/00022_00002.ppm,35
55,./data/Train/00015/00001_00025.ppm,15
324,./data/Train/00008/00010_00024.ppm,8
780,./data/Train/00009/00026_00000.ppm,9
795,./data/Train/00008/00026_00015.ppm,8
301,./data/Train/00006/00010_00001.ppm,6
382,./data/Train/00036/00012_00022.ppm,36
248,./data/Train/00004/00008_00008.ppm,4
737,./data/Train/00031/00024_00017.ppm,31
762,./data/Train/00031/00025_00012.ppm,31
824,./data/Train/00002/00027_00014.ppm,2
823,./data/Train/00038/00027_00013.ppm,38
73,./data/Train/00036/00002_00013.ppm,36
49,./data/Train/00018/00001_00019.ppm,18
1074,./data/Train/00012/00035_00024.ppm,12
71,./data/Train/00025/00002_00011.ppm,25
1615,./data/Train/00010/00053_00025.ppm,10
2102,./data/Train/00013/00070_00002.ppm,13
94,./data/Train/00000/00003_00004.ppm,0
11,./data/Train/00009/00000_00011.ppm,9
1586,./data/Train/00010/00052_00026.ppm,10
63,./data/Train/00028/00002_00003.ppm,28
326,./data/Train/00004/00010_00026.ppm,4
1909,./data/Train/00038/00063_00019.ppm,38
160,./data/Train/00024/00005_00010.ppm,24
300,./data/Train/00004/00010_00000.ppm,4
